date,title,summary,source,source_domain,url,overall_sentiment_score,overall_sentiment_label,query_tag
20241112T170904,"TSLP ETF Analysis: Dividends, Returns CBOE:TSLP","The TSLP ETF, managed by Kurv Investment, Inc., aims to provide monthly income and exposure to Tesla stock returns through a synthetic covered call strategy. Launched in October 2023, it has assets under management of $22.52 million and an indicated dividend yield of 29.17%. The fund utilizes options strategies to replicate TSLA's price movements and generate income, though this caps potential gains and exposes investors to downside risk.",TradingView — Track All Markets,TradingView — Track All Markets,https://www.tradingview.com/symbols/CBOE-TSLP/analysis/,0.029,Neutral,alphavantage_tsla
20241113T034414,3 Great US Active ETFs for Stock Investors,"This article highlights three actively managed US ETFs that offer compelling investment opportunities: Dimensional US Core Equity 2 ETF (DFAC), Capital Group Dividend Value ETF (CGDV), and Avantis International Equity ETF (AVDE). These ETFs are lauded for their low fees, tax efficiency, and specific investment strategies such as factor tilts, dividend growth, and international diversification. The article suggests these actively managed ETFs offer advantages over traditional mutual funds for retail investors.",Morningstar Canada,Morningstar Canada,https://global.morningstar.com/en-ca/etfs/3-great-us-active-etfs-stock-investors,0.220568,Somewhat-Bullish,alphavantage_tsla
20241113T045129,Top Performing Leveraged/Inverse ETFs: 11/10/2024,"This article lists and describes the top-performing leveraged and inverse ETFs for the week ending November 10, 2024. Many of these ETFs saw significant gains due to expectations surrounding the new US President-elect's policies on cryptocurrencies, regional banks, and the auto industry, as well as anticipated Fed rate cuts. The top performers included funds focused on Coinbase, Tesla, Ether, and small-cap companies.",ETF Database,ETF Database,https://etfdb.com/leveraged-inverse-channel/top-performing-leveraged-2024-11-10/,0.304169,Somewhat-Bullish,alphavantage_tsla
20241113T063500,"Tesla recalls 2,431 Cybertrucks in sixth U.S. callback this year","Tesla has issued its sixth U.S. recall for the Cybertruck this year, affecting 2,431 vehicles. This specific recall was announced on November 13, 2024, at 6:35 AM EST. This indicates ongoing issues with the Cybertruck model requiring multiple callbacks.",Automotive News,Automotive News,https://www.autonews.com/tesla/an-tesla-cybertruck-recall/,-0.414501,Bearish,alphavantage_tsla
20241113T085255,Top Performing Leveraged/Inverse ETFs: 11/10/2024,"This article highlights the top-performing leveraged and inverse ETFs for the week ending November 10, 2024. Many of these funds, focusing on cryptocurrencies, Tesla, regional banks, and small-cap sectors, saw significant gains driven by investor optimism following the outcome of the US elections, expectations of crypto-friendly regulations, and potential rate cuts by the Fed. The report warns that due to leverage, these funds can be volatile.",ETF Trends,ETF Trends,https://www.etftrends.com/leveraged-inverse-content-hub/top-performing-leveraged-inverse-etfs-11-10-2024/,0.405234,Bullish,alphavantage_tsla
20241113T160921,Top Performing Leveraged/Inverse ETFs: 11/10/2024,"This article highlights the top 10 performing leveraged and inverse ETFs for the week ending November 10, 2024. Many of these ETFs saw significant gains, primarily driven by investor reactions to the US presidential election results and expectations surrounding regulatory changes, particularly in the cryptocurrency and regional banking sectors, as well as anticipated interest rate cuts. Notable performers include ETFs tracking Coinbase, Tesla, Ether, and small-cap indices.",ETF Database,ETF Database,https://etfdb.com/leveraged-inverse-content-hub/top-performing-leveraged-2024-11-10/,0.38982,Bullish,alphavantage_tsla
20241114T000000,"No, Elon Musk did not buy Ford Motor Co.","False claims circulating on Facebook, Instagram, and X suggest that Elon Musk has acquired Ford Motor Co. PolitiFact confirms these claims are false, with both Ford and Musk making no such announcements. The claim likely originated from a YouTube channel and an AI-generated image.",PolitiFact,PolitiFact,https://www.politifact.com/factchecks/2024/nov/14/facebook-posts/no-elon-musk-did-not-buy-ford-motor-co/,-0.126295,Neutral,alphavantage_tsla
20241114T053902,Fidelity Electric Vehicles and Future Transportation ETF Holdings,"This article details the holdings of the Fidelity Electric Vehicles and Future Transportation ETF (FDRV), which was established on October 5, 2021, by Fidelity. The ETF, with $26.7 million in assets under management and 53 holdings, invests in companies involved in electric and autonomous vehicles and future transportation initiatives. It also lists recent changes in its portfolio, including additions and reductions in various company shares.",Quiver Quantitative,Quiver Quantitative,https://www.quiverquant.com/etf/Fidelity%20Electric%20Vehicles%20and%20Future%20Transportation%20ETF,0.189851,Somewhat-Bullish,alphavantage_tsla
20241114T082519,"Proficient Auto Logistics, Inc SEC 10-Q Report","Proficient Auto Logistics, Inc. has released its Form 10-Q report for the quarter ended September 30, 2024, detailing its financial performance, business operations, and strategic initiatives. The company reported $91.5 million in total operating revenue and an Adjusted EBITDA of $9.6 million, primarily due to recent acquisitions. Proficient Auto Logistics operates a large North American auto transportation fleet, leveraging both company drivers and brokered services for major automotive clients, and plans to expand its fleet while navigating economic and geopolitical challenges.",TradingView,TradingView,https://www.tradingview.com/news/tradingview:e86962a50e61b:0-proficient-auto-logistics-inc-sec-10-q-report/,0.109495,Neutral,alphavantage_tsla
20241114T083034,Rivian and Volkswagen Launch Joint Venture,"Rivian Automotive and Volkswagen Group have established a joint venture to develop next-generation electrical architectures and software for electric vehicles. Volkswagen plans to invest up to $5.8 billion in Rivian and the new entity by 2027, aiming to reduce development costs and accelerate technology scaling. The collaboration will leverage Rivian's existing electrical architecture to support both Rivian's upcoming R2 model and new VW models, with a focus on advanced automated driving features and over-the-air updates.",Assembly Magazine,Assembly Magazine,https://www.assemblymag.com/articles/98909-rivian-and-volkswagen-launch-joint-venture,0.210302,Somewhat-Bullish,alphavantage_tsla
20241114T083904,"Tesla Cybertruck recalled for sixth time, may lose drive power","The Tesla Cybertruck has been recalled for the sixth time due to an inverter issue that could lead to a loss of drive power. This recall affects 2,431 vehicles, though Tesla estimates only 1% have the fault. Owners will need to have the inverter replaced at a service center, as this cannot be fixed with an over-the-air update.",Green Car Reports,Green Car Reports,https://www.greencarreports.com/news/1145011_tesla-cybertruck-recalled-for-sixth-time-may-lose-drive-power,-0.620282,Bearish,alphavantage_tsla
20241115T031200,Barclays Reaffirms Their Buy Rating on Aptiv (APTV),Barclays analyst Dan Levy maintained a Buy rating on Aptiv (APTV) with a price target of $105.00. This comes as Aptiv reported a quarterly revenue of $5.21 billion and a GAAP net loss of $355 million for the quarter ending September 30. Other analysts have also recently adjusted their ratings and price targets for Aptiv.,The Globe and Mail,The Globe and Mail,https://www.theglobeandmail.com/investing/markets/stocks/APTV-N/pressreleases/36139912/barclays-reaffirms-their-buy-rating-on-aptiv-aptv/,0.287067,Somewhat-Bullish,alphavantage_tsla
20241115T090855,"No Trippin’: Trump Trade Pushes PSIL, VCAR Higher","Psychedelic medicine ETF (PSIL) and a self-driving car fund (VCAR), heavily invested in Tesla, have become the top-performing ETFs over the past month. Their surge, along with crypto funds, is largely attributed to the election of Donald Trump and the anticipation of looser regulations. While these ""Trump trades"" currently outperform the S&P 500, their long-term sustainability remains uncertain.",ETF.com,ETF.com,https://www.etf.com/sections/news/no-trippin-trump-trade-pushes-psil-vcar-higher,0.446514,Bullish,alphavantage_tsla
20241116T135235,"TSLI ETF Analysis: Dividends, Returns XETR:TSLI","This article provides an analysis of the Incomeshares Tesla TSLA Option ETP (TSLI) traded on XETR, detailing its key statistics such as AUM, fund flows, dividend information, and expense ratio. It also covers the fund's investment strategy, asset allocation, and recent performance, noting that TSLI trades at a premium. The ETF, issued by Leverage Shares LLC, invests primarily in cash with a focus on U.S. consumer discretionary stocks.",TradingView,TradingView,https://www.tradingview.com/symbols/XETR-TSLI/analysis/,-0.074795,Neutral,alphavantage_tsla
20241116T195304,Trade Schwab Fundamental Emerging Markets Equity ETF - FNDE CFD,"This article provides detailed trading information for the Schwab Fundamental Emerging Markets Equity ETF (FNDE) CFD on Capital.com. It includes the current stock price, historical data, trading conditions like spread and overnight funding adjustments, and key statistics. The platform emphasizes the high risks associated with CFD trading due to leverage.",Capital.com,Capital.com,https://capital.com/en-au/markets/shares/schwab-fundamental-emerging-markets-equity-etf-share-price,0.210663,Somewhat-Bullish,alphavantage_tsla
